business_id,name,city,state,zip_code,categories,rating,review_count,latitude,longitude,url,source_city_query,source_variant,source_sort_by,review_count_from_reviews,sentiment,color
ptPrpFJGbyCYY1AVwmeYJw,Sparkle Car Wash & Detailing,Port Saint Lucie,FL,34986.0,"Car Wash, Auto Detailing, Auto Repair",2.3,81,27.313726,-80.399715,https://www.yelp.com/biz/sparkle-car-wash-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
5jyDUeZPhGkWlpAUvKy00Q,Veterans Handwash & Wax,Port St. Lucie,FL,34953.0,"Car Wash, Auto Detailing",4.6,10,27.25037720903317,-80.3752044,https://www.yelp.com/biz/veterans-handwash-and-wax-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
TthVOz6CKKI9fJUyZhTcpg,Kirk’s  Auto Detailing,Port St. Lucie,FL,34984.0,Auto Detailing,0.0,0,27.247763,-80.334526,https://www.yelp.com/biz/kirk-s-auto-detailing-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
Sh9Xq1gIyytejAzMa4-WXw,GloNGo,Port St. Lucie,FL,34986.0,"Auto Detailing, Pressure Washers",5.0,3,27.328658,-80.405024,https://www.yelp.com/biz/glongo-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
hZfNgnjWeeZOT1CxGzEeRA,Xtreme on Spot Cleaning,Port St. Lucie ,FL,34952.0,"Auto Detailing, Car Wash",0.0,0,27.339981004361537,-80.32773197055094,https://www.yelp.com/biz/xtreme-on-spot-cleaning-port-st-lucie-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
PlTN0N8chxAci1a0Yit4Aw,Deluxe Mobile Detailing,Jensen Beach,FL,34957.0,Auto Detailing,3.7,3,27.24211,-80.27261,https://www.yelp.com/biz/deluxe-mobile-detailing-jensen-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
DYcM-e7KK6w1kpiRC4rhTQ,Bling Bling,Port St. Lucie,FL,34953.0,"Vehicle Wraps, Auto Detailing, Car Window Tinting",0.0,0,27.26150152927734,-80.4126411,https://www.yelp.com/biz/bling-bling-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
8nT33532oiUTDWiPxl1BGw,Golden Goat Detailing,Port Saint Lucie,FL,34952.0,"Auto Detailing, Pressure Washers",4.0,1,27.295659,-80.298872,https://www.yelp.com/biz/golden-goat-detailing-port-saint-lucie-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
Gi3IrJ5SXOPY2Hw8IPCELQ,Sud-Chasers Mobile Detailing & Pressure Washing,Fort Pierce,FL,34982.0,"Car Wash, Auto Detailing, Pressure Washers",0.0,0,27.46781077402499,-80.33987929999999,https://www.yelp.com/biz/sud-chasers-mobile-detailing-and-pressure-washing-fort-pierce-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
itOoj747QR3ZHJB9vAtHHw,Professional Detailing Service,West Palm Beach,FL,33415.0,"Auto Detailing, Car Wash",4.7,23,26.660354,-80.127416,https://www.yelp.com/biz/professional-detailing-service-west-palm-beach-9?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
62MDNEXbElY21fpqrW3a9Q,Sunlight Luxury Wash,Port St. Lucie,FL,34953.0,Auto Detailing,0.0,0,27.24898685021545,-80.38129141910066,https://www.yelp.com/biz/sunlight-luxury-wash-port-st-lucie-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
zJP68q3_6xb7hnTuXVR30Q,Xtreme Clean 2,Port St. Lucie,FL,34983.0,"Auto Detailing, Car Wash",5.0,1,27.328929901123,-80.3485412597656,https://www.yelp.com/biz/xtreme-clean-2-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
Eeggr6rvNpcLzdj2QkfnAw,Nexxt Up Detailing,Port St. Lucie,FL,34983.0,Auto Detailing,0.0,0,27.32209969,-80.35684204,https://www.yelp.com/biz/nexxt-up-detailing-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
cF3HMxDI1e-KgUWdg8lyWw,Joe Hudson's Collision Center,Port St. Lucie,FL,34983.0,"Body Shops, Auto Detailing, Windshield Installation & Repair",4.1,17,27.3066525,-80.3723045,https://www.yelp.com/biz/joe-hudsons-collision-center-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Neutral,"[255, 255, 0]"
pyKfaqGmnF2bnGFvITJxKg,Treasure Coast RV Detailing & Maintenance,Port Saint Lucie,FL,34983.0,"RV Repair, Auto Detailing",5.0,1,27.323152170505782,-80.3502936327309,https://www.yelp.com/biz/treasure-coast-rv-detailing-and-maintenance-port-saint-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
d5z35DgLpCZVr-GKMeW7Ig,Yard Style Mobile Car Wash,Palm Bay ,FL,32908.0,"Auto Detailing, Car Wash, Pressure Washers",5.0,16,27.956409,-80.698889,https://www.yelp.com/biz/yard-style-mobile-car-wash-palm-bay?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
AIce0xqdBoU78mE6xEQ4pQ,Wash N Wax Wiz,Stuart,FL,34994.0,"Car Wash, Auto Detailing",5.0,6,27.22431,-80.26255,https://www.yelp.com/biz/wash-n-wax-wiz-stuart?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,6,Positivo,"[0, 128, 0]"
ChAkPhhr14hirx5RMrau0w,JM Pristine Mobile Detailing,Port St. Lucie,FL,34986.0,Auto Detailing,5.0,2,27.32865750206542,-80.40502361577924,https://www.yelp.com/biz/jm-pristine-mobile-detailing-port-st-lucie-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,2,Positivo,"[0, 128, 0]"
nVw8NLeOxzbJ9L3RNq71Xw,Abids Auto Detailing,Port St Lucie,FL,34953.0,"Auto Detailing, Car Wash",0.0,0,27.248987,-80.381291,https://www.yelp.com/biz/abids-auto-detailing-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
ZGlGAN-SWdy8gUUqDco4JQ,Hi - Shine Auto Spa,Port Saint Lucie,FL,34983.0,Auto Detailing,5.0,1,27.3120536804199,-80.3508834838867,https://www.yelp.com/biz/hi-shine-auto-spa-port-saint-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
J0c0FmAji7l9r1qlWmLotw,High Standardz,Palm City,FL,34990.0,"Boat Repair, Auto Detailing",0.0,0,27.1759049,-80.3066171,https://www.yelp.com/biz/high-standardz-palm-city?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
YkhaUIpHYN61LVmrmz3GFQ,Eco Edge Auto Detailing,Stuart,FL,33455.0,Auto Detailing,5.0,4,27.1995697,-80.25487518,https://www.yelp.com/biz/eco-edge-auto-detailing-stuart-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
oUgIzh9yE1Wv-2nV6B4LVQ,Crispy Clean Auto Detailing,Port St. Lucie,FL,34953.0,Auto Detailing,1.0,1,27.24898685021545,-80.38129141910066,https://www.yelp.com/biz/crispy-clean-auto-detailing-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,1,Negativo,"[255, 0, 0]"
5c-WCecg9OSGUDidpprtOQ,Mister Car Wash,Port Saint Lucie,FL,34984.0,"Auto Detailing, Car Wash",2.0,4,27.274823,-80.352384,https://www.yelp.com/biz/mister-car-wash-port-saint-lucie-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,4,Negativo,"[255, 0, 0]"
2bfwPb7HBwC4qYIOQg3e6A,Shine Right Detailing,Ft. Pierce,FL,34945.0,Auto Detailing,4.5,2,27.4132,-80.39725,https://www.yelp.com/biz/shine-right-detailing-ft-pierce?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,2,Positivo,"[0, 128, 0]"
t3flsGTs6LZQhop0sn7Rew,Supreme Detailing,Port St Lucie,FL,34953.0,Auto Detailing,4.5,4,27.24898685021545,-80.38129141910066,https://www.yelp.com/biz/supreme-detailing-port-st-lucie?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
C2LhtwjcJfbLQgD7Y_kX0g,MDS Auto Detailing,Jensen Beach,FL,34957.0,"Auto Detailing, Car Wash",4.6,10,27.23903465271,-80.2455444335938,https://www.yelp.com/biz/mds-auto-detailing-jensen-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
MxEa9KfCyQyvVA7olUWmbQ,Total Auto Care Center,Fort Pierce,FL,34982.0,"Auto Repair, Auto Detailing, Body Shops",4.7,15,27.3788063,-80.3253999,https://www.yelp.com/biz/total-auto-care-center-fort-pierce?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Port St. Lucie,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
5uNFZtuYl7mX8hQIZA-J8w,Top Line Motor Sport,Cape Coral,FL,33909.0,"Car Window Tinting, Auto Detailing, Vehicle Wraps",0.0,0,26.660132182280933,-81.9546319,https://www.yelp.com/biz/top-line-motor-sport-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
jWje8XePR1yiC2h8w1JPJA,Pure Shine Mobile Detail,Estero,FL,33928.0,Auto Detailing,5.0,3,26.44270258531728,-81.741291,https://www.yelp.com/biz/pure-shine-mobile-detail-estero?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
Q3ezsWgytXNzkI0B3MFhhQ,NOVA Auto Detailing Center,Fort Myers,FL,33913.0,"Auto Detailing, Car Wash, Car Window Tinting",4.9,12,26.49655,-81.752883,https://www.yelp.com/biz/nova-auto-detailing-center-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
TkiC7o0SnytOD7g4m19B8w,Fort Myers Detail Center,Fort Myers,FL,33912.0,"Auto Detailing, Vehicle Wraps, Car Window Tinting",5.0,1,26.534116202178133,-81.858617,https://www.yelp.com/biz/fort-myers-detail-center-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
u_m0e6u3riSf3NdqgQ_iJQ,Sparkline Detailing,Cape Coral,FL,33993.0,"Auto Detailing, Car Wash",0.0,0,26.67902565,-82.01441956,https://www.yelp.com/biz/sparkline-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
sh_vHz-ag7XH3oYfqpnr6g,Driip Detailing,Fort Myers,FL,33901.0,"Auto Detailing, Car Wash",0.0,0,26.621129,-81.87867,https://www.yelp.com/biz/driip-detailing-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
E9HZnRPXUBdVlnD4kr6w-w,Prestige Mobile Details,Cape Coral,FL,33991.0,Auto Detailing,5.0,1,26.63008118,-82.00199127,https://www.yelp.com/biz/prestige-mobile-details-cape-coral-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
VSyFEoPSAFjO1_GsPU-lTQ,Elite Professional Mobile Detailing,Cape Coral,FL,33914.0,Auto Detailing,5.0,2,26.567988,-82.015439,https://www.yelp.com/biz/elite-professional-mobile-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,2,Positivo,"[0, 128, 0]"
AP8wBCjb7_xNZS8cNKyN7w,Spot on Car Wash & Auto Spa,Fort Myers,FL,33908.0,"Auto Detailing, Car Wash",4.3,50,26.52178,-81.93819,https://www.yelp.com/biz/spot-on-car-wash-and-auto-spa-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
dewjtD3UT8H8imQc9jX_Nw,Coroas Detailing,Cape Coral,FL,33990.0,Auto Detailing,0.0,0,26.627894,-81.943331,https://www.yelp.com/biz/coroas-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
coN3DXAXnYETclX4gzrODg,Every Little Detail,Fort Myers,FL,33908.0,Auto Detailing,4.7,14,26.5176506,-81.9341888,https://www.yelp.com/biz/every-little-detail-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
gFqltcVTfCejh5LyqWRqBA,EzPz Detailing,Port Charlotte,FL,33952.0,"Auto Detailing, Car Wash",5.0,3,26.990105033613723,-82.0971980761947,https://www.yelp.com/biz/ezpz-detailing-port-charlotte?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
WVrb861jNdaM263V3XOGcA,Paintless dent restorers,Cape Coral,FL,33909.0,"Mobile Dent Repair, Auto Detailing, Body Shops",5.0,2,26.661954,-81.965568,https://www.yelp.com/biz/paintless-dent-restorers-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,2,Positivo,"[0, 128, 0]"
gQ-vChZ0NzEMvIKYUQS7RA,Next Level Detailing,Fort Myers,FL,33966.0,"Auto Detailing, Car Window Tinting",5.0,4,26.5687,-81.85255,https://www.yelp.com/biz/next-level-detailing-fort-myers-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
5TZ_3VB5PlXu1cQayi964w,SwagWash Mobile Detailing,Cape Coral,FL,33904.0,"Auto Detailing, Car Wash",4.6,28,26.601821,-81.941952,https://www.yelp.com/biz/swagwash-mobile-detailing-cape-coral-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
q6XoPxT-56-sS1cisUfLPw,Best Brothers Auto Detailing,Cape Coral,FL,33904.0,Auto Detailing,4.0,2,26.5684631,-81.94353249999999,https://www.yelp.com/biz/best-brothers-auto-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,2,Neutral,"[255, 255, 0]"
lg-Er9wkClCWBXuSSZRcJQ,239 Magic Tinting and Detailing,Cape Coral,FL,33990.0,"Auto Detailing, Car Window Tinting",5.0,1,26.635492962213824,-81.9562945,https://www.yelp.com/biz/239-magic-tinting-and-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
iWeX82NO7jVXHBr9QQeJqA,Conscious Car Care,Fort Myers,FL,33916.0,Auto Detailing,5.0,1,26.63435749333896,-81.83914784340297,https://www.yelp.com/biz/conscious-car-care-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
0_z0jhFIhVhKUaAL2rizxA,AJ’s Marine Detailing,Cape Coral,FL,33904.0,Auto Detailing,5.0,3,26.57327,-81.94988,https://www.yelp.com/biz/anchored-down-mobile-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
tATYdV2manURPVDm6VMIGg,After Image Detailing,Lehigh Acres,FL,33973.0,Auto Detailing,4.8,6,26.60541534,-81.73012543,https://www.yelp.com/biz/after-image-detailing-lehigh-acres?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,6,Positivo,"[0, 128, 0]"
x9tfjyb_KRtsj5cDVpFUQw,LuxWash Mobile Detailing,Miromar Lakes,FL,33913.0,"Auto Detailing, Car Wash",2.3,6,26.47960854,-81.778862,https://www.yelp.com/biz/luxwash-mobile-detailing-miromar-lakes?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,6,Negativo,"[255, 0, 0]"
UGMzONTAhUxohMNOW3myEA,Total Package Car Wash,Cape Coral,FL,33909.0,Car Wash,4.5,4,26.665868442317397,-81.94684919152381,https://www.yelp.com/biz/total-package-car-wash-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,4,Positivo,"[0, 128, 0]"
7hiTqngOGJXFekVaH_64aw,Clean Freekz Mobile Detailing,Fort Myers,FL,33919.0,"Auto Detailing, Car Wash",5.0,3,26.52756,-81.90537,https://www.yelp.com/biz/clean-freekz-mobile-detailing-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
eT-oeoQB_ztn4rJm9i_Eyw,Ride-N-Shine Auto Detailing,North Fort Myers,FL,33917.0,Auto Detailing,5.0,5,26.724322682016293,-81.84911961981213,https://www.yelp.com/biz/ride-n-shine-auto-detailing-north-fort-myers-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,5,Positivo,"[0, 128, 0]"
BUSQnMVdhC_WR8qnb7enpA,Bailey's Luxury Detailing,Fort Myers,FL,33966.0,"Auto Detailing, Car Wash",0.0,0,26.60615986636432,-81.8357089,https://www.yelp.com/biz/baileys-luxury-detailing-fort-myers?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
3XNAw0Y5HRsQIt1kFj35Jw,B&L Mobile Auto Detailing,Cape Coral,FL,33914.0,"Auto Detailing, Car Wash",5.0,1,26.567988,-82.015439,https://www.yelp.com/biz/b-and-l-mobile-auto-detailing-cape-coral-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
IidgGZHzjgZs5mMiYE1Lww,Official Mobile Detailing,Cape Coral,FL,33991.0,Auto Detailing,5.0,5,26.630934,-81.993817,https://www.yelp.com/biz/official-mobile-detailing-cape-coral-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,5,Positivo,"[0, 128, 0]"
j4CHqEwhRfnqGTQbF9rw5w,Ride N Shine,Cape Coral,FL,33904.0,"Car Wash, Auto Detailing",5.0,1,26.5677134,-81.9417021,https://www.yelp.com/biz/ride-n-shine-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Cape Coral,term=car detailing,best_match,1,Positivo,"[0, 128, 0]"
